CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND
1760,EX THALDUUWA,"No. 499/A, Thalduwa, Avissawella",6.9522325,80.2125947,Cargills
1589,FC ALUTHGAMA 02,"No:107 or 107/3, Galle Rd, Kaluwamodara, Aluthgama",6.43333,79.99972,Cargills
1592,FC PILIMATHALAWA 02,"No. 231 ,Urapola, Pilimathalawa.",7.2682337,80.5412865,Cargills
1759,EX MARADANA 02,"205 1/1 ,Maradana Road ,Colombo 10.",6.99903,79.877956,Cargills
1763,EX URAGASMANHANDIYA,"No. 5 , L.S.Mawatha ,Uragasmanhandiya.",6.981862,80.655775,Cargills
1762,EX NAWAGAMUWA,"No. 847 ,Avissawella Road, Nawagamuwa.",6.9051,80.0131,Cargills
1597,FC RAMBUKKANA,"No:35,DM Dissanayake Kumarathunga Mawatha, Rambukkana",7.3239273,80.3957479,Cargills
1768,EX ELPITIYA,"No. 22 A , Pituwala Road, Elpitiya",6.233142,80.19275,Cargills
1902,FC COLOMBO CITY CENTER,"No 137, Sir James Pieris Mawatha, Colombo 02",6.934744,79.842725,Cargills
1766,EX PINNADUWA FAIRWAY,"South Tower , Fairway Residencies , Pinnaduwa ,Galle.",7.596745,81.724271,Cargills
1546,FC RATNAPURA 03,"No.496 Colombo Rd, Weralupa, Rathnapura",6.68610125,80.40792433,Cargills
1594,FC JAYA ROAD,"No.1594, Food City Jaya Road, Colombo 04",6.934744,79.842725,Cargills
1770,EX PALAPATHWELA,"R.R.B.BANK BULDING, PALAPATHWALA",8.927492,80.512242,Cargills
1548,FC BIYAGAMA,"No.452, New Kandy Rd, Biyagama",6.9526193,79.9940302,Cargills
1545,FC GLORIOUS RESIDENCE,"No.167 Bandaranayeka Rd,Colombo 12",6.934744,79.842725,Cargills
1761,EX NARAHENPITA,"No.522,Elvitigala Mawatha, Narahenpita",6.8928,79.8757,Cargills
1600,EX GALAHA ROAD,"No. 24 ,Galaha Road ,Peradeniya.",7.2621872,80.599196,Cargills
1773,EX UNAWATUNA,"No.134 Matara Rd, Unawatuna",6.0212,80.2503,Cargills
1608,FC KOLLUPITIYA 02,"No. 271/1 ,Galle Road ,Colpetty",6.786499,79.884319,Cargills
1774,EX DEHIWALA,"No.21, Hill Street, Dehiwala.",6.851319,79.86656,Cargills
1616,FC POLONNARUWA,"No.13, f1, Hospital Junction, Polonnaruwa",6.8397967,79.9940385,Cargills
1776,EX MALIGAWATTE 03,"No. 67, Pradeepa Rd, Maligawatta , Colombo 10",6.9349043,79.8695578,Cargills
1772,EX LABUDUWA,"No. 52/A Thotagoda, Akmeemana",6.3567576,79.7803792,Cargills
1777,EX RIKILLAGASKADA,"No.54, Dimbulkumbura Rd, Rikillagaskada",7.1515836,80.8098041,Cargills
1778,EX DEVINUWARA,"No.144G/144H Tangalle Rd, Devinuwara",5.961752,80.6868,Cargills
1497,FC DEMATAGODA 02,"02 Dematagoda Road, Maligawatta, Colombo 00900, Sri Lanka",6.9307223,79.8769341,Cargills
1549,FC BOMIRIYA,"Bomiriya, Western Province, Sri Lanka",6.9317092,80.007264,Cargills
1555,FC BLOEMENDHAL,"Bloemendhal, Colombo, Western Province, Sri Lanka",6.9494004,79.8676546,Cargills
1607,FC GAMPOLA 02,"02 Gampola Road, 20400, Sri Lanka",7.26224,80.593023,Cargills
1614,FC KOLONNAWA 02,"02 Kolonnawa Road, Kolonnawa 10600, Sri Lanka",6.932583,79.891126,Cargills
1619,FC KULIYAPITIYA 02,"02 Pannala - Kuliyapitiya Road, Kuliyapitiya 60200, Sri Lanka",7.4695373,80.0263868,Cargills
1650,FC W. A. SILVA MAWATHA,"W. A. Silva Mawatha, Wellawatte, Colombo 00600, Sri Lanka",6.8763511,79.864268,Cargills
1651,FC KARAPITIYA 02,"02 Karapitiya Road, Pilana 80120, Sri Lanka",6.04778,80.271965,Cargills
1655,FC WALGAMA,"Walgama, Southern Province, Sri Lanka",5.9424672,80.5149276,Cargills
1659,FC MATALE 03,"03 Kandenuwara - Matale Road, Bandarapola 21300, Sri Lanka",7.4507599,80.6635308,Cargills
1661,FC GREEN PATH,"Green Path, 10250, Sri Lanka",6.865114,79.884346,Cargills
1663,FC KIRIBATHKUMBURA,"Kiribathkumbura, Eriyagama, Central Province, Sri Lanka",7.2677289,80.5762641,Cargills
1664,FC THANIPOLGAHA JUNCTION,"Thanipolgaha Junction (Galle), Southern Province, Sri Lanka",6.0456474,80.2251601,Cargills
1667,FC AVISSAWELLA 02,"02 Avissawella-Ratnapura Road, Avissawella 10700, Sri Lanka",6.953939,80.2110522,Cargills
1669,FC BADULLA 02,"No.02 New Bus stop ,Badulla, Badulla 90000, Sri Lanka",6.988164,81.057578,Cargills
1670,FC MATHUGAMA 02,"02 Mathugama Road, Aluthgama 12080, Sri Lanka",6.4297028,79.9999083,Cargills
1671,FC MAWATHAGAMA,"Mawathagama, North Western Province, Sri Lanka",7.4329884,80.4464094,Cargills
1672,FC SLAVE ISLAND,"Slave Island (Colombo), Western Province, Sri Lanka",6.9246573,79.8502734,Cargills
1676,FC BAUDDHALOKA MAWATHA,"Bauddhaloka Mawatha, Bambalapitiya, Colombo 00400, Sri Lanka",6.8959971,79.8567035,Cargills
1678,FC KOTHALAWALA,"Kothalawala, Western Province, Sri Lanka",6.9226914,79.9797067,Cargills
1680,FC KURUNEGALA 04,"04 Kurunegala Road, 61307, Sri Lanka",8.031019,79.828838,Cargills
1697,FC TANGALLE 02,"Tangalle, Kotuwegoda, Tangalle 82300, Sri Lanka",6.03017455,80.79284668,Cargills
1779,EX UDAWALAWA,"Udawalawa Fisheries Bungalow, Pubudu Mawatha, Udawalawe 70190, Sri Lanka",6.4097927,80.8264548,Cargills
1780,EX MORAWAKA,"Morawaka, Southern Province, Sri Lanka",6.2612748,80.4917496,Cargills
1781,EX AHUNGALLA,"Ahungalla, Southern Province, Sri Lanka",6.313789,80.0351217,Cargills
1782,EX KANTHALE,Cargills Food City Express - Kanthale,8.3658759,81.0005239,Cargills
1783,EX JAYANTHIPURA,"Jayanthipura (Polonnaruwa), North Central Province, Sri Lanka",7.9851962,80.9637754,Cargills
1784,EX DODANGODA,"Dodangoda, Western Province, Sri Lanka",6.5547698,80.0242451,Cargills
1785,EX GALLE FORT,"Galle Fort Hotel, Church Street, Talbot Town, Galle 80000, Sri Lanka",6.02662175,80.21768858,Cargills
1787,EX BADDEGAMA,"Baddegama, Southern Province, Sri Lanka",6.1724812,80.1779163,Cargills
1788,EX BADULLA,"Badulla, Uva Province, Sri Lanka",6.9900353,81.0570315,Cargills
1790,EX HALDUMMULLA,"Haldummulla, Uva Province, Sri Lanka",6.7602163,80.8808852,Cargills
1791,EX IBBAGAMUWA 02,"02 Ibbagamuwa-Kumbukgete-Madagalla Road, Kiribamuna 60506, Sri Lanka",7.6201012,80.4339444,Cargills
1795,EX NOROCHCHOLAI,"Norochcholai, North Western Province, Sri Lanka",8.014741,79.7357052,Cargills
1796,EX POTHUPITIYA,"Pothupitiya, Sabaragamuwa Province, Sri Lanka",6.429601,80.5114066,Cargills
1797,EX PITIGALA,"Pitigala, Southern Province, Sri Lanka",6.3435755,80.2225563,Cargills
1799,EX AMBANPOLA,"Ambanpola, North Western Province, Sri Lanka",7.9196719,80.239316,Cargills
1800,EX HAPUGALA,"Hapugala, Southern Province, Sri Lanka",6.0757917,80.1975697,Cargills
1801,EX PALLEBEDDA,"Pallebedda, Sabaragamuwa Province, Sri Lanka",6.4818813,80.7076416,Cargills
1802,EX BULATHKOHUPITIYA,"Bulathkohupitiya, Sabaragamuwa Province, Sri Lanka",7.1049513,80.335745,Cargills
1803,EX TANGALLE,"Tangalle, Southern Province, Sri Lanka",6.0219509,80.7959935,Cargills
1806,EX THIHAGODA,"Thihagoda, Southern Province, Sri Lanka",6.0127562,80.565877,Cargills
1807,EX WALASMULLA,"Walasmulla, Southern Province, Sri Lanka",6.1558503,80.6979578,Cargills
1809,EX ARACHCHIKANDA,"Arachchikanda, Galle, Sri Lanka",6.1453,80.1285,Cargills
1810,EX ALAWWA 02,"02 Alawwa-Giriulla Road, Alawwa 60288, Sri Lanka",7.3116348,80.2002468,Cargills
1825,EX YATIYANTOTA,"Yatiyantota, Sabaragamuwa Province, Sri Lanka",7.0289554,80.2950276,Cargills
1826,EX YMCA,"YMCA, Kotugodella Veediya, Mahaiyawa, Kandy 20000, Sri Lanka",7.29633835,80.63695459,Cargills
1828,EX HIRIPITIYA,"Hiripitiya, North Western Province, Sri Lanka",7.656862,80.3692493,Cargills
1834,EX VAVUNIYA,"Vavuniya, Northern Province, Sri Lanka",8.7593517,80.5000778,Cargills
1836,EX RAIGAMA,"Raigama, Western Province, Sri Lanka",6.7186391,80.0108447,Cargills
1840,EX WATAREKA,"Watareka, North Western Province, Sri Lanka",7.4044784,80.4390138,Cargills
1841,EX URUBOKKA,"Urubokka, Southern Province, Sri Lanka",6.3075623,80.6313477,Cargills
1842,EX KEKANADURA,"Kekanadura Cemetry, Thalpawila, Matara District, Sri Lanka",5.9653375,80.60438595,Cargills
1843,EX THELDENIYA,"Police Station Theldeniya, Kandy - Mahiyanganaya- Padiyathalawa Road, Teldeniya 20900, Sri Lanka",7.3103509,80.7637281,Cargills
1844,EX YANTHAMPALAWA,"Yanthampalawa, North Western Province, Sri Lanka",7.5004959,80.3485799,Cargills
1845,EX PIDURUWELLA,"Piduruwella, Kegalle, Sri Lanka",7.0643,80.348,Cargills
1847,EX HIKKADUWA 02,"02 Old Hikkaduwa Road, Baddegama 80200, Sri Lanka",6.1725221,80.1736055,Cargills
1850,EX NINTAVUR,"Nintavur (Karaitivu), Eastern Province, Sri Lanka",7.3542053,81.8461203,Cargills
1852,EX RANNA,"Ranna, Southern Province, Sri Lanka",6.0970103,80.8751364,Cargills
1853,EX WEERAKETIYA,"Weeraketiya-Middeniya Road, Mandaduwa 82240, Sri Lanka",6.1542922,80.7687386,Cargills
1854,EX KANNATHTHOTA,"Kannaththota, Sabaragamuwa Province, Sri Lanka",7.0828501,80.2721517,Cargills
1858,EX THAMBUTHTHEGAMA,"NCP/A/TB/TB/Thambuththegama Primary School, Anuradhapura - Padeniya Road, Ikiriwewa 50240, Sri Lanka",8.1414941,80.2889295,Cargills
1859,EX WIJERAMA MAWATHA,"Wijerama Mawatha, Cinnamon Gardens, Colombo 00700, Sri Lanka",6.9070207,79.872907,Cargills
1862,EX PINNADUWA 02,"Akmeemana, Southern Province, Sri Lanka",6.0681239,80.2642681,Cargills
1863,EX BATAPOLA,"Ambalangoda -Batapola Road, Ambalangoda 80300, Sri Lanka",6.2389569,80.0551829,Cargills
1864,EX ARAYAMPATHY,"Arayampathy, Eastern Province, Sri Lanka",7.65761635,81.73927172,Cargills
1866,EX MUTUR,"Mutur, Eastern Province, Sri Lanka",8.4579687,81.2667036,Cargills
1867,EX KOPAY,"Kopay, Northern Province, Sri Lanka",9.7151701,80.0668497,Cargills
1872,EX OVAL VIEW RESIDENCE,"Oval View Residencies, 120 Leslie Ranagala Mawatha, Borella, Colombo 00800, Sri Lanka",6.917823,79.885722,Cargills
1887,EX POTHUHERA,"Pothuhera, North Western Province, Sri Lanka",7.4198002,80.3282461,Cargills
1888,EX ISIPATHANA MAWATHA,"Isipathana Mawatha, Havelock Town, Colombo 00006, Sri Lanka",6.8881182,79.864413,Cargills
1892,EX MABULGODA,"Mabulgoda, Colombo, Sri Lanka",6.8266,79.975,Cargills
1896,EX ORION CITY,"Orion City IT Park, Orion City Entrance, Dematagoda, Colombo 00009, Sri Lanka",6.94052245,79.87887812,Cargills
SCA2,Athurugiriya 2,"No. 175/12, Malambe Road, Athurugiriya",6.8772464,79.9899292,Keels
SCAR,Arangala,"No. 730, Malabe Road, Arangala, Athurugiriya",6.887206,79.9675255,Keels
SCBL,Boralasgomuwa,"No. 105/1, Kesbewa Road, Katuwala, Boralasgomuwa",6.83314,79.907294,Keels
SCCC,Crescat,"No. 89, Crescat Boulevard, Galle Road, Colombo 03",6.917003,79.848217,Keels
SCCM,Thalawathugoda,"No. 531, Capital Mall, Madiwela Road, Thalawathugoda",6.874709,79.934338,Keels
SCDE,Dehiwala,"No. 268, Sir D.B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.8512785,79.8659769,Keels
SCED,Embuldeniya,"No. 303, Old Kottawa Road, Embuldeniya",6.8692513,79.9080518,Keels
SCGS,Gamsabha,"No.315,High level road,Gangodawila,Nugegoda",6.8682939,79.8920467,Keels
SCHG,Homagama,"No. 375/10A, Highlevel Road, Makumbura, Pannipitiya",6.8392272,79.9726949,Keels
SCHR,Havelock Road,"No. 228, Havelock Road, Colombo 05",6.8802141,79.869512,Keels
SCKE,Kotahena,"No. 01, Bonjeang Road, Colombo 13",6.726436,80.033863,Keels
SCKH,Kohuwala,"No. 135, Dutugemunu Mawatha, Kohuwala",6.8684,79.8816,Keels
SCKL,Kalubowila,"No. 53, Hospital Road , Kalubowila, Dehiwala",6.8637484,79.8685126,Keels
SCKO,Kotte,"No. 581, Kotte Road , Pitakotte",6.8900532,79.9032684,Keels
SCM2,Moratuwa Mall,"No. 340, K- Zone, Lakshapathiya, Moratuwa",6.7746821,79.8826095,Keels
SCM3,Maharagama 2,"No. 184, Dehiwala Road, Maharagama",6.8469837,79.9265554,Keels
SCMD,Marine Drive,"No. 35, Upathissa Road, Bambalapitiya, Colombo 04",6.8893104,79.8543553,Keels
SCMG,Maharagama,"No. 226, High Level Road, Maharagama",6.8469973,79.9268651,Keels
SCML,Mount Lavinia,"No. 388/A, Galle Road, Mount Lavinia",6.83389,79.86444,Keels
SCNW,Nawala,"No. 459, Nawala Road, Rajagiriya",6.9174,79.8896,Keels
SCPK,Pitakotte,"No. 216 A, Thalawathugoda Road, Pitakotte",6.87692,79.9272328,Keels
SCPN,Pannipitiya,"No. 361, Highlevel Road, Pannipitiya",6.8462,79.9448,Keels
SCPT,Pittugala ,"No. 296, Kaduwela Road, Pittugala, Malambe ",6.909663,79.9711355,Keels
SCPY,Kohuwala 2,"No. 71, Sunethradevi Road, Kohuwala",6.8670544,79.8847353,Keels
SCRJ,Rajagiriya 2,"No. 522, Kotte Road, Rajagiriya",6.9174,79.8896,Keels
SCRM,Rathmalana,"No. 413, Galle Road, Rathmalana",6.837607,79.867514,Keels
SCRT,Raththanapitiya,"No. 235, Horana Road, Raththanapitya, Boralasgamuwa",6.669219,79.991486,Keels
SCSJ,Rajagiriya,"No. 475, Sri Jayawardenapura Road, Rajagiriya",6.9174,79.8896,Keels
SCTB,Thimbirigasyaya,"No. 407, Thimbirigasyaya Road, Colombo 05",6.8959423,79.8732777,Keels
SCTH,Thalahena,"No. 427, Kaduwela Road, Thalahena",6.9144935,79.9507612,Keels
SCUP,Union Place,"No. 199, Union Place, Colombo 2",6.919438,79.859861,Keels
SCWJ,Wijerama,"No. 4 & 6, Soratha Mawatha, Nugegoda",6.857649,79.908165,Keels
SFGL,Galle,"No. 46, Colombo Road, Kaluwella, Galle",6.0328687,80.2147822,Keels
SGKB,Kiribathgoda,"No. 94, Makola Road, Kiribathgoda",6.976833,79.929,Keels
SGKY,Kelaniya,"No: 690, Biyagama Road, Pilapitiya, Kelaniya",6.9518701,79.9173819,Keels
SGMH,Welisara,"No: 812, Negombo Road, Mahabage",7.02,79.8913,Keels
SGWA,Wattala 2,"No. 384, Negombo Road, Wattala",6.9779,79.8898,Keels
SIP2,Panadura 2,"No. 161, Galle Road, Walana, Panadura",6.7198096,79.9075006,Keels
SKK2,Kandy 2,"No. 489, William Gopallawa Mawatha, Kandy",7.2923803,80.6339666,Keels
SKKA,Kandy,"City Centre Compex, Level 1, L1 -14, Kandy (Pvt) Ltd, Kandy",7.2922234,80.6370835,Keels
SMMR,Matara,"No. 227, Anagarika Dharmapala Mawatha, Nupe, Matara",5.94899,80.534952,Keels
SCK3,Kottawa 3,"No. 139, Athurugiriya Road, Kottawa",6.8418687,79.9643923,Keels
SCTG,Thalawathugoda 2,"No. 158, Pannipitiya Road, Thalawathugoda",6.8795875,79.9346861,Keels
SGKR,Kerawalapitiya,"No. 315, Handala Road, Wattala",6.9779,79.8898,Keels
SRRP,Rathnapura,"No. 09, Panadura Road, Moragahayata, Rathnapura",6.68278,80.39917,Keels
SGEM,Enderamulla,"No. 75A, Enderamulla, Wattala",7.294566,80.560479,Keels
SGKG,Kiribathgoda 2,"No. 197, Kandy Road, Kiribathgoda",6.9689794,79.911636,Keels
SFGA,Galle 2,"No. 465,Wackwella Road, Kalegana, Galle",7.249624,80.453606,Keels
SIKS,Kaluthara,"No. 735, Galle Road, Wettumakada, Kauthara South, Kaluthara",6.637392,79.96395,Keels
SCET,Edmonton,"No. 25, Edmonton Road, Colombo - 5",6.8812862,79.8756536,Keels
SGTY,Tyre Junction,"No. 498, Kandy Road, Dalugama, Kelaniya",6.9745876,79.918335,Keels
SCMW,Moratuwa 3,"No. 16, St Peters Road, Moratuwa",6.7746821,79.8826095,Keels
SNRU,Kurunegala 02,"No. 41, Bauddhaloka Mawatha, Kurunegala",7.4819039,80.3606205,Keels
SCKZ,Kesbewa,"No. 220/1, Bandaragama Road, Kasbewa",6.736522,79.973667,Keels
SIBE,Beruwala,"No. 167, Galle road, Beruwala",6.427337,79.9982066,Keels
SGRA,Ragama,"No. 968, Mahabage Road, Ragama",7.0292,79.917,Keels
SCGT,Gothatuwa,"No. 215, IDH Road, Gohtatuwa",6.930591,79.862641,Keels
SMMS,Matara 2,"No 361, Welewatta Matara.",5.9645809,80.703268,Keels
SCAD,Attidiya 02,"208, Aththidiya Road, Bellanthotha",6.8399552,79.8822694,Keels
SIP4,Panadura 03,"267, Horana Road, Wekada, Panadura",6.7132,79.9026,Keels
SYMT,Matale,"11, Nagolla Road, Mathale",8.330443,80.414068,Keels
SGGP,Gampaha 2,"125, Colombo Road, Gampaha",7.0028467,79.9539103,Keels
SCGO,Godagama,"551, Highlevel Road, Homagama",6.8412384,80.0034457,Keels
SGKC,Kochchikade,"21, Negembo Road, Kochchikade",7.2657,79.8603,Keels
SINL,Nalluruwa,"735, Galle Road, Nalluruwa, Panadura.",6.7132,79.9026,Keels
SIAL,Aluthgama,"Ruwangiriâ€, Kaluwamodara, Galle Road, Aluthgama.",6.4394,79.9895,Keels
SCWP,Wellampitiya,"230, Avissawella Road, Wellampitiya.",6.9372438,79.8962142,Keels
SCPI,Piliyandala,"242, Colombo Road, Miriswatta, Piliyandala",6.0157315,80.7189695,Keels
SLKV,Kegall,"No. 461, Kandy road, Kegalle.",7.253298,80.346275,Keels
SGMI,Minuwangoda,"No.28, Veyangoda Road, Minuwangoda.",7.1696959,79.9458028,Keels
SREP,Embilipitiya,"No 248, Pallegama Embilipitiya.",6.889804,79.916192,Keels
SGJA,Ja Ella,"Â NO: 134 Minuwangoda Road, Kanuwana, Ja-Ela",7.0793775,79.8907632,Keels
SPWN,Wennappuwa,"No: 28A, Chilaw Road, Wennappuwa",7.3893081,79.8319885,Keels
SCMU,Mulleriyawa -Angoda,"No: 42D, Hospital Road, Angoda.",6.9869051,79.9291197,Keels
SNRN,Kurunegala 03,"192, Puttalam Road, Kurunegala",7.6195581,80.246429,Keels
SIGN,Gorakana,"No. 290, Old Galle Road, Gorakana, Panadura",6.7665598,79.8942365,Keels
SIBM,Bandaragama,"No. 50, Panadura Road, Bandaragama",6.7063806,79.9745219,Keels
SGN2,Negombo 2,"No. 339, Kimbulapitiya Road, Negombo",7.2051806,79.8532912,Keels
SKGZ,Gampola,"27/2, Nawalapitiya Road, Gampola",7.1593404,80.5650356,Keels
SPCH,Chilaw,"No. 110, Puttlam Road, Chilaw",7.57583,79.79528,Keels
SCKJ,Kesbewa 2,"1059, Horana Road, Kesbewa Â ",6.7928137,79.9461733,Keels
SGRD,Delpe,"No. 324, Kadawatha Road, Delpe Junction, Mahara",7.1602,80.5724,Keels
SGND,Dalupotha,"No 555, Chilaw Road, Negombo",7.2194812,79.8453009,Keels
SGEL,Eldeniya,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0047,79.96,Keels
SCBI,Biyagama,"No. 306, New Kandy Road, Biyagama",6.9526193,79.9940302,Keels
SREG,Ehaliyagoda,"No. 34, Rathnapura Road, Eheliyagoda",6.844854,80.273006,Keels
SPMV,Maravila,"No. 40, Horagalla South, Colombo Road, Marawila. ",7.3893081,79.8319885,Keels
SKKM,Katugasthota,"1416, Jaffna Road, Katugasthota",7.3443912,80.6178312,Keels
SIHZ,Horana,"No. 233, Rathnapura Road, Horana",6.7159,80.0626,Keels
SPPU,Puttalam,"# 89, Kurunegala Road, Puttalama.",8.031019,79.828838,Keels
SGMP,Miriswatta,"No. 39, Gampaha Road, Miriswattha",7.0733989,80.01588013,Keels
SCAK,Akuregoda,"No. 244, Pothuarawa Road, Akuregoda",6.8945264,79.9522318,Keels
SCDR,Darley Road,"No. 460, T.B. Jaya Mawatha, Colombo 10.",6.922769,79.862045,Keels
SGTI,Thihariya,"No. 120, Kandy Road, Thihariya",7.1198819,80.0619791,Keels
SCSL,Shangri-La Mall,"One Galle Face Mall, Colombo.",6.92762985,79.84493183,Keels
SHTA,Tangalle,"No. 281, Matara Road,Tangalle",6.024,80.7911,Keels
SCPA,Piliyandala 2,"118/1 A, Maharagama road, Mavittara,Piliyandala",6.7999,79.9249,Keels
SCMY,Mattakuliya,"Nos. 854 Aluthmawatha Road, Mattakkuliya.",6.956636,79.8614756,Keels
SGNK,Negombo Kurana,"No. 800,2nd Kurana, Colombo Road, Negombo",7.2083,79.8358,Keels
SGJW,JA Ela 3,"236, Negombo Road,Weligampitiya, Ja Ela",7.0793775,79.8907632,Keels
SGSE,Seeduwa,"No. 253, Negombo Road, Bandarawaththa, Seeduwa",7.1311776,79.8762627,Keels
SCTL,Thalawathugoda 3,"572/5, Thalawathugoda Road,Madiwela",6.8760624,79.9289737,Keels
SLMN,Mawanella,"185, New Kandy Road, Mawanella",7.2523113,80.4468038,Keels
SKKI,Kandy 3,"No. 927, Peradeniya Road, Kandy",7.2444242,80.5797695,Keels
SGNO,Negombo Telwatta,"250, Colombo Road, Negombo",7.2166704,79.8460345,Keels
SCAV,Avissawella,"No.57, Kiriwandala, Avissawella",6.9413365,80.1920458,Keels
SGSM,Sinharamulla,"356, Biyagama Road, Gonawela,Kelaniya",6.9553,79.922,Keels
SFK4,Karapitiya,"No.54, Hirimbura Cross Road, Karapitiya",7.948676,81.497107,Keels
SFAB,Ambalangoda,"No. 435, Galle Road, Ambalangoda",6.2355,80.0538,Keels
SCHD,Hokandara,"188, Hokandara Road, Thalawathugoda",6.8799359,79.9465858,Keels
SIMZ,Mathugama,"185, Kaluthara Road, Mathugama",6.489959,80.095032,Keels
SCVJ,Vidyala Junction,"No. 4, Hokandara Road, Kalalgoda, Pannipitiya",6.8683248,79.9417996,Keels
SGMQ,Mawaramandiya,"475, Udupila Road, Mawaramandiya",6.9847695,79.9715641,Keels
SCBT,Battaramulla,"1024 and 1027, Pannipitiya Road, Battharamulla",6.8835532,79.9331755,Keels
SIWD,Wadduwa,"No. 520, Galle road, Wadduwa",6.6944617,79.9146098,Keels
SGK5,Kirillawala,"No. 89, Kandy Road, Pahala Imbulgoda, Imbulgoda",7.0376,79.9913,Keels
SMMC,Matara 3,"No. 66, Kumarathunga Mawatha, Matara",5.948977,80.542773,Keels
SCK6,katubedda,"No. 78, Bandaranayake Mawatha, Katubedda",6.7974474,79.8885193,Keels
SCMF,Maharagama 3,"No. 59, Piliyandala road, Maharagama",6.848,79.9265,Keels
SIWK,Kaluthara 2,"No. 34, Galle Road, Maha Waskaduwa ",6.6459201,79.9370807,Keels
SCDP,Duplication Road,"No. 5, Lauries Place, Colombo 4 ",6.934744,79.842725,Keels
SAAP,Anuradhapura,"No. 514, Maithripala Senanayake Mawatha, Anuradhapura",8.3231774,80.403114,Keels
SCKX,Kaduwela,"131/6, Hewagama, Kaduwela",6.9210961,79.9748073,Keels
SCPO,Pitakotte 2,"308, Kotte Road, Pitakotte",6.8900532,79.9032684,Keels
SRRR,Rathnapura 2,"No. 42, Bandaranayake Mawatha, Rathnapura",6.6816822,80.3973131,Keels
SGYK,Yakkala,"65/5. 1st Lane, Kandy Road, Yakkala.",7.0869,80.0271,Keels
SCK7,Kotahena 2,"No. 141, K Cyril C Perera Mawatha, Cololmbo 13.",6.953332,79.867075,Keels
SCNG,Nugegoda 2,"No. 14, Nawala Road, Nugegoda",6.8787282,79.8908299,Keels
SCTU,Thurstan,"No. 32, Kumarathunga Munidasa Mawatha, Cololmbo 3.",7.25677,80.350931,Keels
SGDL,Diuwalapitiya,"Mahagedarawaththa, Minuwangoda Road,  Divulapitiya",7.256563,80.00489,Keels
SGGE,Ganemulla,"No 268, Kadawatha Road, Ganemulla",7.0603137,79.9626773,Keels
SCCR,Kotta Road,"No 103, Dr. N.M. Perera Mawatha, Colombo 08",6.934744,79.842725,Keels
1068,FC NEGOMBO,"355 , Main  Street  , Negombo .",7.2108702,79.8400712,Cargills
1087,FC JAELA,"49 , Negombo Road , Ja-Ela",7.078096,79.890508,Cargills
1102,FC CHILAW,"1 , Jetty  Street , Chilaw .",7.5790038,79.7930198,Cargills
1112,FC KADAWATHA,"831 , Kandy  Road , Kadawatha .",7.0031894,79.9561294,Cargills
1136,FC PELIYAGODA,"304 , Negombo  Road , Peliyagoda",6.9650494,79.8819826,Cargills
1131,FC WENNAPPUWA,"25/2  ,  Chilaw  Road , Wennapuwa .",6.131082,80.104173,Cargills
1144,FC SEEDUWA,"673 , Negambo Road, Liyanagemulla  Seeduwa .",7.1305,79.8871,Cargills
1142,FC KANDANA,"39 A  Negambo Road , Kandana .",7.048,79.8937,Cargills
1317,EX KATUNAYAKE SLAF,SLAF Base Katunayaka,7.1852222,79.8768381,Cargills
1192,FC NITTAMBUWA,"No.89, Kandy  Road, Nittambuwa.",7.1372076,80.0923231,Cargills
1194,EX BIA KATUNAYAKE,"CFC.Depatur concord, B.I.A. Katunayake",6.855323,79.865709,Cargills
1196,FC KADAWATHA 2,"No.317, Kanday Road, Kadawatha.",7.0009,79.95012,Cargills
1198,FC MIRIGAMA,"No.93, Giriulla  Road ,   Merigama",7.247844,80.129836,Cargills
1283,FC WELIWERIYA,"No. 28, New Kandy Road,  Weliweriya",7.0324549,80.0281104,Cargills
1282,FC DELGODA,"No. 348, New Kandy Road,  Delgoda .",6.9799234,80.0089071,Cargills
1296,FC NEGOMBO 2,"No 266, Colombo Road,   Negambo.",6.101683,80.126999,Cargills
1403,FC WELISARA,"No. 768, Negombo road,   Welisara , Ragama.",7.0263493,79.9236484,Cargills
1417,FC JAELA 02,"No. 417, Negombo Road, Jaela",7.0744,79.8919,Cargills
1414,FC YAKKALA,"No. 99, Yakkala Park, Kandy Road, Yakkala.",7.0859203,80.0335639,Cargills
1415,FC MAKOLA,"No. 99 Makola South, Makola",6.9749497,79.9499272,Cargills
1421,FC THIHARIYA,"No.122/1 Parakumbamahal, Thihariya, Kalagedihena",7.1264859,80.0705602,Cargills
1423,FC BANDARAWATTE,"No. 160/9A, New Kandy Road, Bandarawatte, Biyagama.",6.965946,79.976701,Cargills
1427,FC ELAKANDA,"No. 132 Canal Road, Elakanda",7.025844,79.865896,Cargills
1334,EX PASYALA,"No. 174 2/4, Kandy Road, Pasyala",7.155695,80.1112398,Cargills
1337,EX KANDANA,"No. 76 Station Road,Kandana",7.053165,79.9193674,Cargills
1351,EX SEEDUWA PALLIYAWATTA,"No. 344, Kotugoda Road,Palliya Junction,Raddolugama",7.130979,79.886749,Cargills
1365,EX KATUNERIYA,"St. Anthonies Building, Chilaw Road, Katuneriya",7.3893081,79.8319885,Cargills
1472,FC PETHIYAGODA,"No. 16  Biyagama Road,Pethiyagoda,Kelaniya",6.9553,79.922,Cargills
